# mesh name: boxMesh_1
# primitive scorer name: eD
# iX, iY, iZ, value [Gy]
0,439,0,1.175396981777328e-07
0,440,0,1.154458521621017e-07
0,441,0,1.213406251215306e-07
0,442,0,1.217442545613947e-07
0,443,0,1.213731297978573e-07
0,444,0,1.251061293207757e-07
0,445,0,1.203377375571127e-07
0,446,0,1.232946063892334e-07
0,447,0,1.241281124691313e-07
0,448,0,1.254727328123459e-07
0,449,0,1.236498761657818e-07
0,450,0,1.257531992831724e-07
0,451,0,1.198954813006082e-07
0,452,0,1.205065761213836e-07
0,453,0,1.242507452737829e-07
0,454,0,1.258922997087269e-07
0,455,0,1.269314797509153e-07
0,456,0,1.227981291246728e-07
0,457,0,1.262768920962191e-07
0,458,0,1.301279590228045e-07
0,459,0,1.376709073913122e-07
0,460,0,1.331397022181546e-07
0,461,0,1.341754038907474e-07
0,462,0,1.402886760533462e-07
0,463,0,1.405765873142572e-07
0,464,0,1.340399023040265e-07
0,465,0,1.363507952793176e-07
0,466,0,1.371722051126936e-07
0,467,0,1.349264340868405e-07
0,468,0,1.403309330833012e-07
0,469,0,1.381962298780599e-07
0,470,0,1.443352208721097e-07
0,471,0,1.428065762124374e-07
0,472,0,1.439601648027105e-07
0,473,0,1.485838040502863e-07
0,474,0,1.46379089759973e-07
0,475,0,1.459424612407289e-07
0,476,0,1.487798145517352e-07
0,477,0,1.515660442642457e-07
0,478,0,1.481069272981275e-07
0,479,0,1.508955659833842e-07
0,480,0,1.555631220094888e-07
0,481,0,1.528627204884614e-07
0,482,0,1.533505279818865e-07
0,483,0,1.59937625534089e-07
0,484,0,1.61743242867319e-07
0,485,0,1.639772351210483e-07
0,486,0,1.640861529379296e-07
0,487,0,1.581257710199206e-07
0,488,0,1.642218672546951e-07
0,489,0,1.645835959731273e-07
0,490,0,1.647871738814032e-07
0,491,0,1.603385203641575e-07
0,492,0,1.642354050031008e-07
0,493,0,1.655209831618325e-07
0,494,0,1.681992516180074e-07
0,495,0,1.612979643464195e-07
0,496,0,1.770412348105478e-07
0,497,0,1.731357493048816e-07
0,498,0,1.706653171043336e-07
0,499,0,1.627534404346025e-07
0,500,0,1.641057124651296e-07
0,501,0,1.762944535606522e-07
0,502,0,1.794921683892886e-07
0,503,0,1.707937141651732e-07
0,504,0,1.749493688922276e-07
0,505,0,1.841118156072581e-07
0,506,0,1.777343296274326e-07
0,507,0,1.79408125715426e-07
0,508,0,1.80089386918968e-07
0,509,0,1.823605969513814e-07
0,510,0,1.835150619612113e-07
0,511,0,1.841459772497106e-07
0,512,0,1.870121707406556e-07
0,513,0,1.973641526982846e-07
0,514,0,1.936327825233233e-07
0,515,0,1.975259700074959e-07
0,516,0,1.945271918500518e-07
0,517,0,1.869941094832953e-07
0,518,0,1.923543631899621e-07
0,519,0,1.933657926697637e-07
0,520,0,1.994696571015648e-07
0,521,0,2.038352580397729e-07
0,522,0,2.047851434658381e-07
0,523,0,1.985265848579191e-07
0,524,0,2.000116348723253e-07
0,525,0,2.009310457070435e-07
0,526,0,2.07631157266797e-07
0,527,0,2.136770833374361e-07
0,528,0,2.137692717927892e-07
0,529,0,2.124795240096551e-07
0,530,0,2.132268523991977e-07
0,531,0,2.102701535848608e-07
0,532,0,2.146342280002316e-07
0,533,0,2.114916008783741e-07
0,534,0,2.144632013532138e-07
0,535,0,2.214015970083494e-07
